id,title,display_name,authorships,abstract,doi,publication_date,publication_year,fwci,cited_by_count,counts_by_year,ids,type,is_oa,is_oa_anywhere,oa_status,oa_url,any_repository_has_fulltext,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version,referenced_works,referenced_works_count,related_works,concepts,topics,keywords,is_paratext,is_retracted,language,apc,first_page,last_page,volume,issue,focal_author,csv_collaborators
https://openalex.org/W4414937288,"Abstract Thu042: Defining Predictive Signatures for Diagnostic, Prognostic, and Therapeutic Indices for Tissue Repair in Chronic Ischemic Heart Failure","Abstract Thu042: Defining Predictive Signatures for Diagnostic, Prognostic, and Therapeutic Indices for Tissue Repair in Chronic Ischemic Heart Failure",,"Introduction: Our team has developed a unique biologically active platform to treat chronic ischemic heart failure that increases the prevalence of alternatively activated M2 macrophage phenotypes in immune competent animal models (mice, rat, swine). This repair mechanism is mediated through endogenous immune modulation in the stromal cell population (PMID: 31075250 , PMID: 38007534).This biologic platform is composed of human induced pluripotent stem cell (iPSC)-derived cardiomyocytes and neonatal fibroblasts on a bioresorbable matrix that is implanted at the site of injury. The biologic restores left ventricular contractile function, increases blood flow, and repairs damaged cardiomyocytes. Hypothesis: Our biologic treatment induced modulation of the immune response, marked by a transition of immune cell transcriptomes from an inflammatory to a reparative state, facilitates the identification of distinct immune markers in peripheral blood, which can serve as a predictive signature for cardiac repair. Methods: We use multivariate analysis to identify biomarker changes in peripheral blood associated with cardiac repair following treatment with our therapeutic. We correlate improvements in cardiac function with detection of a predictive signature using transcriptomics, proteomics, and Multiplex ELISAs. We use peripheral blood samples from heart failure patients to perform coculture experiments to identify cell phenotypes via flow cytometry and analyze associated biomarkers. We will identify differences in predictive signatures based on patient demographics such as age, gender, race, etc. All data will be analyzed for statistical significance between groups (P&lt;0.05). Results: The experiments to date have demonstrated the ability to delineate classically activated from alternatively activated macrophage markers with statistical significance in vitro , giving a platform to test blood-derived tissues exposed to other therapies. Furthermore, the data suggest CD45+ cells exposed to the biologic platform reduce inflammatory markers and elevate alternatively activated macrophage markers in vivo . Conclusions: This work has the potential to be expanded to understand the systemic effects of biologic treatments targeting the immune system in other diseases. Thus, developing this signature can facilitate the development of diagnostics, prognostics, and therapeutics aiming to leverage the immune system that are not specific to our therapeutic or heart failure alone.",https://doi.org/10.1161/res.137.suppl_1.thu042,2025-08-01,2025,0,0,,,article,FALSE,FALSE,closed,NA,FALSE,Circulation Research,https://openalex.org/S10652568,0009-7330,https://openalex.org/P4310315671,Lippincott Williams & Wilkins,https://doi.org/10.1161/res.137.suppl_1.thu042,NA,NA,publishedVersion,,0,,,,,FALSE,FALSE,en,,NA,NA,137,Suppl_1,Dawn Coletta,Paul R. Langlais
https://openalex.org/W4308017125,Development of a Novel Mouse Model of Menopause-associated Asthma,Development of a Novel Mouse Model of Menopause-associated Asthma,,"""Development of a Novel Mouse Model of Menopause-associated Asthma."" American Journal of Respiratory Cell and Molecular Biology, 67(5), pp. 605–609",https://doi.org/10.1165/rcmb.2022-0181le,2022-11-01,2022,0.35899274,3,,,letter,FALSE,TRUE,green,https://www.ncbi.nlm.nih.gov/pmc/articles/9651199,FALSE,American Journal of Respiratory Cell and Molecular Biology,https://openalex.org/S171155024,1044-1549,https://openalex.org/P4310316311,American Thoracic Society,https://doi.org/10.1165/rcmb.2022-0181le,NA,NA,publishedVersion,,14,,,,,FALSE,FALSE,en,,605,609,67,5,Kristian Doyle,Julie G. Ledford
https://openalex.org/W4415991769,A novel composite biomarker score for the identification of cognitive impairment in patients with heart failure: a pilot study,A novel composite biomarker score for the identification of cognitive impairment in patients with heart failure: a pilot study,,"These results establish a Composite Biomarker Cognitive Score, which is predictive of cognitive impairment in HF, and may aid in identifying HF patients suitable for cognitive-protective therapies.",https://doi.org/10.1080/1354750x.2025.2585003,2025-11-07,2025,NA,0,,,article,TRUE,TRUE,hybrid,https://doi.org/10.1080/1354750x.2025.2585003,FALSE,Biomarkers,https://openalex.org/S7166883,1354-750X,https://openalex.org/P4310320547,Taylor & Francis,https://doi.org/10.1080/1354750x.2025.2585003,NA,cc-by,publishedVersion,,63,,,,,FALSE,FALSE,en,,1,16,NA,NA,Kristian Doyle,Lee Ryan
https://openalex.org/W4409626146,Interrogating Steroid Hormone Signaling in a Murine Model of ER+ Human Breast Cancer Bone Metastases,Interrogating Steroid Hormone Signaling in a Murine Model of ER+ Human Breast Cancer Bone Metastases,,"Abstract Text While the importance of estrogen in driving ER+ breast cancer progression is clear, data from pre-clinical studies exploring the role of tumoral progesterone (PR) and androgen (AR) receptors are conflicting, likely due in part to the promiscuity of steroid receptor ligands, as well as relative levels of steroid hormone receptor expression and of steroid hormones within the tumor milieu. While bone is usually the first site of metastases in ER+ metastatic breast cancer, the roles of tumoral PR and AR (present in 58 percent and 86 percent of clinical ER+ bone metastases [BMET], respectively) in ER+ breast cancer progression at this site have not been well studied. Studies were undertaken to examine the effects of ovariectomy (OVX), a model of surgical menopause that significantly reduces endogenous progesterone and androgen levels, in a pre-clinical model of human ER+ bone metastases that is dependent on exogenous 17ß-estradiol (E2) supplementation. Effects of OVX (at 9-weeks of age) were ascertained using skeletally mature female nude mice supplemented with a modest dose of E2 (0.36 mg 60 day pellets) prior to intracardiac inoculation (at 10 weeks of age) with bone metastasis-derived MCF7 cells (43.4M cells) that form robust E2- and TGFß-dependent osteolytic metastasis in vivo, and express PR and AR in vitro. Osteolytic bone metastatic lesions in E2-supplemented mice were reduced in both incidence and size in OVX (vs ovary intact) mice. Anti-tumoral effects of OVX were not limited to bone; E2-driven orthotopic tumor progression was similarly reduced. Histologic assessment of cytokeratin-positive breast cancer tumor cells within bone revealed a small but statistically significant reduction in Ki67-positivity in OVX (vs ovary -intact) mice that correlated with osteolytic lesion size. In addition, PR and AR expression in BMET lesions, which was readily detected by IHC in ovary-intact mice, was markedly reduced in OVX mice. While additional experiments are underway to query possible roles of specific reproductive hormones altered in OVX mice, these results are consistent with the postulate that tumoral AR and PR signaling may promote ER+ bone metastases progression in this model. In addition, while ovariectomy is a common pre-clinical means of reducing estrogen to model natural menopause in women, resultant changes in steroid receptor signaling are clearly much more complex. Funding: NIH 5R25CA275753, 5P30CA023074 Date of Presentation October 17, 2024",https://doi.org/10.1210/endocr/bqaf043.003,2025-04-01,2025,0,0,,,article,TRUE,TRUE,bronze,https://academic.oup.com/endo/article-pdf/166/Supplement_1/bqaf043.003/62960509/bqaf043.003.pdf,FALSE,Endocrinology,https://openalex.org/S157527038,0013-7227,https://openalex.org/P4310311648,Oxford University Press,https://doi.org/10.1210/endocr/bqaf043.003,https://academic.oup.com/endo/article-pdf/166/Supplement_1/bqaf043.003/62960509/bqaf043.003.pdf,NA,publishedVersion,,0,,,,,FALSE,FALSE,en,,NA,NA,166,Supplement_1,Sima Ehsani,Joshua N. Farr
https://openalex.org/W4409626225,Interrogating Steroid Hormone Signaling in a Murine Model of ER+ Human Breast Cancer Bone Metastases,Interrogating Steroid Hormone Signaling in a Murine Model of ER+ Human Breast Cancer Bone Metastases,,"Abstract Text While the importance of estrogen in driving ER+ breast cancer progression is clear, data from pre-clinical studies exploring the role of tumoral progesterone (PR) and androgen (AR) receptors are conflicting, likely due in part to the promiscuity of steroid receptor ligands, as well as relative levels of steroid hormone receptor expression and of steroid hormones within the tumor milieu. While bone is usually the first site of metastases in ER+ metastatic breast cancer, the roles of tumoral PR and AR (present in 58 percent and 86 percent of clinical ER+ bone metastases [BMET], respectively) in ER+ breast cancer progression at this site have not been well studied. Studies were undertaken to examine the effects of ovariectomy (OVX), a model of surgical menopause that significantly reduces endogenous progesterone and androgen levels, in a pre-clinical model of human ER+ bone metastases that is dependent on exogenous 17ß-estradiol (E2) supplementation. Effects of OVX (at 9-weeks of age) were ascertained using skeletally mature female nude mice supplemented with a modest dose of E2 (0.36 mg 60 day pellets) prior to intracardiac inoculation (at 10 weeks of age) with bone metastasis-derived MCF7 cells (43.4M cells) that form robust E2- and TGFß-dependent osteolytic metastasis in vivo, and express PR and AR in vitro. Osteolytic bone metastatic lesions in E2-supplemented mice were reduced in both incidence and size in OVX (vs ovary intact) mice. Anti-tumoral effects of OVX were not limited to bone; E2-driven orthotopic tumor progression was similarly reduced. Histologic assessment of cytokeratin-positive breast cancer tumor cells within bone revealed a small but statistically significant reduction in Ki67-positivity in OVX (vs ovary -intact) mice that correlated with osteolytic lesion size. In addition, PR and AR expression in BMET lesions, which was readily detected by IHC in ovary-intact mice, was markedly reduced in OVX mice. While additional experiments are underway to query possible roles of specific reproductive hormones altered in OVX mice, these results are consistent with the postulate that tumoral AR and PR signaling may promote ER+ bone metastases progression in this model. In addition, while ovariectomy is a common pre-clinical means of reducing estrogen to model natural menopause in women, resultant changes in steroid receptor signaling are clearly much more complex. Funding: NIH 5R25CA275753, 5P30CA023074 Date of Presentation October 17, 2024",https://doi.org/10.1210/endocr/bqaf043.010,2025-04-01,2025,0,0,,,article,TRUE,TRUE,bronze,https://academic.oup.com/endo/article-pdf/166/Supplement_1/bqaf043.010/62960471/bqaf043.010.pdf,FALSE,Endocrinology,https://openalex.org/S157527038,0013-7227,https://openalex.org/P4310311648,Oxford University Press,https://doi.org/10.1210/endocr/bqaf043.010,https://academic.oup.com/endo/article-pdf/166/Supplement_1/bqaf043.010/62960471/bqaf043.010.pdf,NA,publishedVersion,,0,,,,,FALSE,FALSE,en,,NA,NA,166,Supplement_1,Sima Ehsani,Joshua N. Farr
https://openalex.org/W4415453532,SAT-311 Investigating the Effects of Non-Estrogenic Reproductive Hormones on Human Estrogen Receptor-Positive Breast Cancer Bone Metastases in a Murine Model,SAT-311 Investigating the Effects of Non-Estrogenic Reproductive Hormones on Human Estrogen Receptor-Positive Breast Cancer Bone Metastases in a Murine Model,,"Abstract Disclosure: A.L. Babcock: None. J.B. Frye: None. S.A. Whitman: None. A.M. Rossi: None. J.N. Farr: None. S. Ehsani: None. J.L. Funk: None. The role of estrogen in driving the progression of estrogen receptor-positive (ER+) breast cancer (BC) is well-established, yet pre-clinical studies investigating the involvement of tumoral progesterone (PR) and androgen (AR) receptors show conflicting results. This inconsistency is likely due to the promiscuity of steroid receptor ligands and the varying levels of steroid hormones and their receptors within the tumor microenvironment. Although bone is the primary site of metastasis in ER+ metastatic breast cancer, the specific contributions of tumoral PR and AR receptors (found in 59% and 87% of clinical ER+/HER2- bone metastases [BMET], respectively) to progression at this site remain poorly understood. To examine this question, studies were conducted to assess the effects of ovariectomy (OVX), a model of surgical menopause that significantly lowers endogenous estrogen, as well as progesterone and androgen levels, in a pre-clinical model of human ER+ bone metastases that is dependent on supplementation with 17ß-estradiol (E2). In vivo E2-driven osteolytic BMET progression (radiographic and histologic) was compared in OVX (at 9 weeks of age) vs ovary-intact mice using skeletally mature female nude mice supplemented with a low dose of E2 (0.36 mg 60-day pellets) before intracardiac inoculation (at 10 weeks of age) with BMET-derived human BC ER+ MCF7 cells (43.4M cells). Effects of OVX on E2-supplemented orthotopic tumor progression was also examined. Human ER+ MCF7 cells and MCF7-BMET derived cell lines expressed PR and AR in vitro as determined by Western analysis, albeit with lower levels of AR and the PR B isoform in most BMET-derived lines, including 43.4M cells used here. In vivo, the incidence of osteolytic ER+ 43.4M BMET formation was the same in E2-supplemented OVX vs intact mice. However, osteolytic lesion size was reduced by 40.6% in OVX mice. Bone mineral density (BMD) of tumor-free proximal femurs, while slightly lower in E2-supplemented OVX (vs intact mice), was not statistically different. PR and AR proteins were detected in BMET in OVX and intact mice by immunohistochemical staining. However, staining intensity was reduced in OVX’d mice. The anti-tumoral effects of OVX extended beyond bone; E2-driven orthotopic 43.4M tumor growth was also reduced (40% reduction in tumor weight, p=0.03). These results are consistent with the hypothesis that tumoral AR and PR signaling may enhance bone metastasis progression in this human ER+ BMET model. Furthermore, while ovariectomy to reduce estrogen levels is a common method for modeling natural menopause in pre-clinical studies, effects on other steroid receptor signaling pathways may have lower relevance for modeling ovary-intact menopause. Experiments are ongoing to examine effects of a follicle-deplete, ovary-intact model of menopause on ER+ BMET progression. Presentation: Saturday, July 12, 2025",https://doi.org/10.1210/jendso/bvaf149.2453,2025-10-01,2025,0,0,,,article,TRUE,TRUE,gold,https://academic.oup.com/jes/article-pdf/9/Supplement_1/bvaf149.2453/64866040/bvaf149.2453.pdf,FALSE,Journal of the Endocrine Society,https://openalex.org/S2735747656,2472-1972,https://openalex.org/P4310315851,Endocrine Society,https://doi.org/10.1210/jendso/bvaf149.2453,https://academic.oup.com/jes/article-pdf/9/Supplement_1/bvaf149.2453/64866040/bvaf149.2453.pdf,cc-by-nc-nd,publishedVersion,,0,,,,,FALSE,FALSE,en,,NA,NA,9,Supplement_1,Sima Ehsani,Joshua N. Farr
https://openalex.org/W3188977094,Post-acute sequelae of COVID-19 in a non-hospitalized cohort: Results from the Arizona CoVHORT,Post-acute sequelae of COVID-19 in a non-hospitalized cohort: Results from the Arizona CoVHORT,,"Clinical presentation, outcomes, and duration of COVID-19 has ranged dramatically. While some individuals recover quickly, others suffer from persistent symptoms, collectively known as long COVID, or post - acute sequelae of SARS-CoV-2 (PASC). Most PASC research has focused on hospitalized COVID-19 patients with moderate to severe disease. We used data from a diverse population-based cohort of Arizonans to estimate prevalence of PASC, defined as experiencing at least one symptom 30 days or longer, and prevalence of individual symptoms. There were 303 non-hospitalized individuals with a positive lab-confirmed COVID-19 test who were followed for a median of 61 days (range 30–250). COVID-19 positive participants were mostly female (70%), non-Hispanic white (68%), and on average 44 years old. Prevalence of PASC at 30 days post-infection was 68.7% (95% confidence interval: 63.4, 73.9). The most common symptoms were fatigue (37.5%), shortness-of-breath (37.5%), brain fog (30.8%), and stress/anxiety (30.8%). The median number of symptoms was 3 (range 1–20). Amongst 157 participants with longer follow-up (≥60 days), PASC prevalence was 77.1%.",https://doi.org/10.1371/journal.pone.0254347,2021-08-04,2021,22.25378264,175,,,article,TRUE,TRUE,gold,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0254347&type=printable,FALSE,PLoS ONE,https://openalex.org/S202381698,1932-6203,https://openalex.org/P4310315706,Public Library of Science,https://doi.org/10.1371/journal.pone.0254347,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0254347&type=printable,cc-by,publishedVersion,,18,,,,,FALSE,FALSE,en,,e0254347,e0254347,16,8,Leslie Farland,Yann C. Klimentidis
https://openalex.org/W4304589935,Use of oral diabetes medications and the risk of incident dementia in US veterans aged ≥60 years with type 2 diabetes,Use of oral diabetes medications and the risk of incident dementia in US veterans aged ≥60 years with type 2 diabetes,,"Introduction Studies have reported that antidiabetic medications (ADMs) were associated with lower risk of dementia, but current findings are inconsistent. This study compared the risk of dementia onset in patients with type 2 diabetes (T2D) treated with sulfonylurea (SU) or thiazolidinedione (TZD) to patients with T2D treated with metformin (MET). Research design and methods This is a prospective observational study within a T2D population using electronic medical records from all sites of the Veterans Affairs Healthcare System. Patients with T2D who initiated ADM from January 1, 2001, to December 31, 2017, were aged ≥60 years at the initiation, and were dementia-free were identified. A SU monotherapy group, a TZD monotherapy group, and a control group (MET monotherapy) were assembled based on prescription records. Participants were required to take the assigned treatment for at least 1 year. The primary outcome was all-cause dementia, and the two secondary outcomes were Alzheimer’s disease and vascular dementia, defined by International Classification of Diseases (ICD), 9th Revision, or ICD, 10th Revision, codes. The risks of developing outcomes were compared using propensity score weighted Cox proportional hazard models. Results Among 559 106 eligible veterans (mean age 65.7 (SD 8.7) years), the all-cause dementia rate was 8.2 cases per 1000 person-years (95% CI 6.0 to 13.7). After at least 1 year of treatment, TZD monotherapy was associated with a 22% lower risk of all-cause dementia onset (HR 0.78, 95% CI 0.75 to 0.81), compared with MET monotherapy, and 11% lower for MET and TZD dual therapy (HR 0.89, 95% CI 0.86 to 0.93), whereas the risk was 12% higher for SU monotherapy (HR 1.12 95% CI 1.09 to 1.15). Conclusions Among patients with T2D, TZD use was associated with a lower risk of dementia, and SU use was associated with a higher risk compared with MET use. Supplementing SU with either MET or TZD may partially offset its prodementia effects. These findings may help inform medication selection for elderly patients with T2D at high risk of dementia.",https://doi.org/10.1136/bmjdrc-2022-002894,2022-09-01,2022,7.37193924,36,,,article,TRUE,TRUE,gold,https://drc.bmj.com/content/bmjdrc/10/5/e002894.full.pdf,FALSE,BMJ Open Diabetes Research & Care,https://openalex.org/S2764997855,2052-4897,https://openalex.org/P4310319945,BMJ,https://doi.org/10.1136/bmjdrc-2022-002894,https://drc.bmj.com/content/bmjdrc/10/5/e002894.full.pdf,cc-by-nc,publishedVersion,,40,,,,,FALSE,FALSE,en,,e002894,e002894,10,5,Leslie Farland,Roberta Dı́az Brinton; Yann C. Klimentidis; Raymond Q. Migrino
https://openalex.org/W3128133544,Design of the Arizona CoVHORT: A Population-Based COVID-19 Cohort,Design of the Arizona CoVHORT: A Population-Based COVID-19 Cohort,,"This study is a prospective, population-based cohort of individuals with a history of SARS-CoV-2 infection and those without past infection through multiple recruitment sources. The main study goal is to track health status over time, within the diverse populations of Arizona and to identify the long-term consequences of COVID-19 on health and well-being. A total of 2,881 study participants (16.2% with a confirmed SARS-CoV-2 infection) have been enrolled as of December 22, 2020, with a target enrollment of 10,000 participants and a planned follow-up of at least 2 years. This manuscript describes a scalable study design that utilizes a wide range of recruitment sources, leveraging electronic data collection to capture and link longitudinal participant data on the current and emerging issues associated with the COVID-19 pandemic. The cohort is built within a collaborative infrastructure that includes new and established partnerships with multiple stakeholders, including the state's public universities, local health departments, tribes, and tribal organizations. Challenges remain for ensuring recruitment of diverse participants and participant retention, although the electronic data management system and timing of participant contact can help to mitigate these problems.",https://doi.org/10.3389/fpubh.2021.620060,2021-02-10,2021,2.5398509,18,,,article,TRUE,TRUE,gold,https://doi.org/10.3389/fpubh.2021.620060,FALSE,Frontiers in Public Health,https://openalex.org/S2595931848,2296-2565,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fpubh.2021.620060,NA,cc-by,publishedVersion,,37,,,,,FALSE,FALSE,en,,620060,620060,9,NA,Leslie Farland,Karen Lutrick; Yann C. Klimentidis
https://openalex.org/W4206596677,Elucidating symptoms of COVID-19 illness in the Arizona CoVHORT: a longitudinal cohort study,Elucidating symptoms of COVID-19 illness in the Arizona CoVHORT: a longitudinal cohort study,,"Objective To elucidate the symptoms of laboratory-confirmed COVID-19 cases as compared with laboratory-confirmed negative individuals and to the untested general population among all participants who reported symptoms within a large prospective cohort study. Setting and design This work was conducted within the framework of the Arizona CoVHORT, a longitudinal prospective cohort study conducted among Arizona residents. Participants Eligible participants were any individual living in Arizona and were recruited from across Arizona via COVID-19 case investigations, participation in testing studies and a postcard mailing effort. Primary and secondary outcome measures The primary outcome measure was a comparison of the type and frequency of symptoms between COVID-19-positive cases, tested but negative individuals and the general untested population who reported experiencing symptoms consistent with COVID-19. Results Of the 1335 laboratory-confirmed COVID-19 cases, 180 (13.5%) reported having no symptoms. Of those that did report symptoms, the most commonly reported were fatigue (82.2%), headache (74.6%), aches, pains or sore muscles (66.3%), loss of taste or smell (62.8) and cough (61.9%). In adjusted logistic regression models, COVID-19-positive participants were more likely than negative participants to experience loss of taste and smell (OR 12.1; 95% CI 9.6 to 15.2), bone or nerve pain (OR 3.0; 95% CI 2.2 to 4.1), headache (OR 2.6; 95% CI 2.2 to 3.2), nausea (OR 2.4; 95% CI 1.9 to 3.1) or diarrhoea (OR 2.1; 95% CI 1.7 to 2.6). Fatigue (82.9) and headache (74.9) had the highest sensitivities among symptoms, while loss of taste or smell (87.2) and bone or nerve pain (92.9) had the high specificities among significant symptoms associated with COVID-19. Conclusion When comparing confirmed COVID-19 cases with either confirmed negative or untested participants, the pattern of symptoms that discriminates SARS-CoV-2 infection from those arising from other potential circulating pathogens may differ from general reports of symptoms among cases alone.",https://doi.org/10.1136/bmjopen-2021-053403,2022-01-01,2022,0.37554539,3,,,article,TRUE,TRUE,gold,https://bmjopen.bmj.com/content/bmjopen/12/1/e053403.full.pdf,FALSE,BMJ Open,https://openalex.org/S79054089,2044-6055,https://openalex.org/P4310319945,BMJ,https://doi.org/10.1136/bmjopen-2021-053403,https://bmjopen.bmj.com/content/bmjopen/12/1/e053403.full.pdf,cc-by-nc,publishedVersion,,16,,,,,FALSE,FALSE,en,,e053403,e053403,12,1,Leslie Farland,Yann C. Klimentidis
https://openalex.org/W3139770077,Post-acute sequelae of COVID-19 in a non-hospitalized cohort: results from the Arizona CoVHORT,Post-acute sequelae of COVID-19 in a non-hospitalized cohort: results from the Arizona CoVHORT,,"Abstract Clinical presentation, outcomes, and duration of COVID-19 has ranged dramatically. While some individuals recover quickly, others suffer from persistent symptoms, collectively known as post - acute sequelae of SAR-CoV-2 (PASC). Most PASC research has focused on hospitalized COVID-19 patients with moderate to severe disease. We used data from a diverse population-based cohort of Arizonans to estimate prevalence of various symptoms of PASC, defined as experiencing at least one symptom 30 days or longer. There were 303 non-hospitalized individuals with a positive lab-confirmed COVID-19 test who were followed for a median of 61 days (range 30-250). COVID-19 positive participants were mostly female (70%), non-Hispanic white (68%), and on average 44 years old. Prevalence of PASC at 30 days post-infection was 68.7% (95%CI 63.4, 73.9). The most common symptoms were fatigue (37.5%), shortness-of-breath (37.5%), brain fog (30.8%), and stress (30.8%). The median number of symptoms was 3 (range 1-20). Amongst 157 participants with longer follow-up (≥60 days), PASC prevalence was 77.1%.",https://doi.org/10.1101/2021.03.29.21254588,2021-03-31,2021,NA,40,,,preprint,TRUE,TRUE,gold,https://www.medrxiv.org/content/medrxiv/early/2021/03/31/2021.03.29.21254588.full.pdf,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1101/2021.03.29.21254588,https://www.medrxiv.org/content/medrxiv/early/2021/03/31/2021.03.29.21254588.full.pdf,cc-by-nc-nd,acceptedVersion,,10,,,,,FALSE,FALSE,en,,NA,NA,NA,NA,Leslie Farland,Yann C. Klimentidis
https://openalex.org/W3138683436,Symptoms of COVID-19 in a population-based cohort study,Symptoms of COVID-19 in a population-based cohort study,,"Accurate diagnosis of potential SARS-CoV-2 infections by symptoms is one strategy for continuing global surveillance, particularly in low-resource communities. We conducted a prospective, population-based cohort study, the Arizona CoVHORT, among Arizona residents to elucidate the symptom profile of laboratory-confirmed COVID-19 participants(16.2%) compared to laboratory-confirmed negative(22.4%) and untested general population participants(61.4%). Among the 1514 study participants, those who were COVID-19 positive were more likely to be Hispanic(33.5%) and more likely to report obesity &gt; 30 kg/m 2 (34.7%) compared to COVID-19 negative participants(19.2%; 31.0%) and untested CoVHORT participants(13.8%; 23.8%). Of the 245 laboratory-confirmed COVID-19 cases, 15.0% reported having had no symptoms. Of those that did report symptoms, the most commonly-reported first symptoms were sore throat(19.0%), headache(15.5%), cough(12.7%), runny nose/cold-like symptoms(12.1%), and fatigue(12.0%). In adjusted logistic regression models, COVID-19 positive participants were more likely than negative participants to experience loss of taste and smell(OR:35.7; 95% CI 18.4-69.5); bone or nerve pain(OR:17.9; 95% CI 6.7-47.4), vomiting(OR:10.8; 95% CI 3.1-37.5), nausea(OR:10.5; 95% CI 5.5-19.9), and headache(OR:8.4; 95% CI 5.6-12.8). When comparing confirmed COVID-19 cases with confirmed negative or untested participants, the pattern of symptoms that discriminates SARS-CoV-2 infection from those arising from other potential circulating pathogens may differ from general reports of symptoms among cases alone.",https://doi.org/10.1101/2021.03.20.21254040,2021-03-22,2021,NA,2,,,preprint,TRUE,TRUE,gold,https://www.medrxiv.org/content/medrxiv/early/2021/03/22/2021.03.20.21254040.full.pdf,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1101/2021.03.20.21254040,https://www.medrxiv.org/content/medrxiv/early/2021/03/22/2021.03.20.21254040.full.pdf,cc-by-nc-nd,acceptedVersion,,14,,,,,FALSE,FALSE,en,,NA,NA,NA,NA,Leslie Farland,Yann C. Klimentidis
https://openalex.org/W4205410032,The relationship between sleep and weight change among women diagnosed with breast cancer participating in the Women’s Health Initiative,The relationship between sleep and weight change among women diagnosed with breast cancer participating in the Women’s Health Initiative,,NA,https://doi.org/10.1007/s10549-021-06486-z,2022-01-10,2022,0,0,,,article,FALSE,FALSE,closed,NA,FALSE,Breast Cancer Research and Treatment,https://openalex.org/S142211178,0167-6806,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s10549-021-06486-z,NA,NA,publishedVersion,,47,,,,,FALSE,FALSE,en,,423,433,192,2,Leslie Farland,Meghan B. Skiba
https://openalex.org/W4206478612,The Relationship Between Sleep and Weight Change Among Women Diagnosed with Breast Cancer Participating in the Women’s Health Initiative,The Relationship Between Sleep and Weight Change Among Women Diagnosed with Breast Cancer Participating in the Women’s Health Initiative,,"Abstract Purpose: Short and long sleep duration and poor sleep quality are risk factors for weight gain and cancer mortality. The purpose of this study is to investigate the relationship between sleep and weight change among postmenopausal breast cancer survivors. Methods : Women participating in the Women’s Health Initiative who were diagnosed with incident breast cancer between year 1 and year 3 were included. Self-reported sleep duration was categorized as ≤5 hours (short), 6 hours, 7-8 hours (optimal), and ≥9 hours (long). Self-reported sleep quality was categorized as poor, average, and above average. Post-diagnosis weight change was the difference of weight closest to, but preceding diagnosis , and year 3 weight. We used linear regression to evaluate sleep duration and sleep quality associations with post-diagnosis weight change adjusted for potential confounders. Results : Among 1,156 participants, 63% were weight stable after diagnosis; average weight gain post cancer diagnosis was 3.2 kg. Six percent of women reported sleeping ≤5 hours, 26% reported 6 hours, 64% reported 7-8 hours, and 4% reported ≥9 hours. There were no differences in adjusted estimates of weight change among participants with short duration (0.37kg; 95%CI -0.88, 1.63), or long duration (-0.56kg; 95% CI -2.03, 0.90) compared to optimal duration, nor was there a difference among poor quality (-0.51kg; 95% CI -1.42, 0.41) compared to above average quality. Conclusion : Among postmenopausal breast cancer survivors, sleep duration and quality were not associated with weight change after breast cancer diagnosis. Future studies should consider capturing change in adiposity and to expand beyond self-reported sleep.",https://doi.org/10.21203/rs.3.rs-906299/v1,2021-10-19,2021,NA,0,,,preprint,TRUE,TRUE,green,https://doi.org/10.21203/rs.3.rs-906299/v1,FALSE,Research Square (Research Square),https://openalex.org/S4306402450,NA,https://openalex.org/I4210096694,Research Square (United States),https://doi.org/10.21203/rs.3.rs-906299/v1,NA,cc-by,acceptedVersion,,38,,,,,FALSE,FALSE,en,,NA,NA,NA,NA,Leslie Farland,Meghan B. Skiba
